"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.829279979E1,-3.376232833E-2,2.542496026E-1,3.900046647E-1
7.830277979E1,2.979774028E-2,1.039133668E-1,4.209556580E-1
7.831278879E1,1.349965930E-1,-2.740258165E-2,4.464945495E-1
7.832279879E1,2.680125237E-1,-1.286277026E-1,4.582402110E-1
7.833277779E1,3.904372156E-1,-1.678070575E-1,4.494970441E-1
7.834278779E1,4.914311469E-1,-1.676073670E-1,4.315453768E-1
7.835279779E1,5.280306935E-1,-1.260181069E-1,4.065396190E-1
7.836277679E1,4.976362884E-1,-6.245856732E-2,3.685339689E-1
7.837278679E1,4.152199924E-1,1.594143175E-2,3.208998740E-1
7.838276579E1,2.932114303E-1,1.148940474E-1,2.659404576E-1
7.839277579E1,1.642326564E-1,2.194710523E-1,2.097429782E-1
7.840278579E1,4.984968901E-2,3.282170296E-1,1.631858796E-1
7.841276479E1,-2.893886529E-2,4.050419927E-1,1.246888191E-1
7.842277479E1,-6.504748017E-2,4.493341744E-1,1.060323492E-1
7.843278379E1,-5.910889804E-2,4.624976218E-1,9.802155942E-2
7.844276379E1,-2.782204933E-2,4.356238246E-1,1.048224866E-1
7.845277279E1,5.332974251E-3,3.826130629E-1,1.242843345E-1
7.846275279E1,2.438818663E-2,3.234588206E-1,1.475822031E-1
7.847276179E1,1.424686797E-2,2.655049860E-1,1.663058251E-1
7.848277179E1,-2.552891523E-2,2.096489817E-1,1.794427037E-1
7.849271638E1,-7.290256023E-2,1.672927290E-1,1.700228304E-1
7.850272638E1,-1.084070355E-1,1.603935361E-1,1.361611933E-1
7.851273638E1,-1.397111565E-1,1.802146435E-1,8.796543628E-2
7.852271538E1,-1.646034569E-1,2.069064379E-1,5.096107721E-2
7.853272538E1,-1.844397336E-1,2.332134098E-1,3.559836745E-2
7.854270438E1,-1.852156669E-1,2.322989553E-1,3.878807276E-2
7.855271438E1,-1.598424017E-1,2.116152495E-1,5.558037013E-2
7.856272438E1,-1.066069454E-1,1.894145608E-1,8.276403695E-2
7.857270338E1,-4.786106572E-2,1.612995714E-1,1.243234649E-1
7.858271337E1,3.518313169E-3,1.355112940E-1,1.645094454E-1
7.859269238E1,4.597043246E-2,1.216492727E-1,2.008863539E-1
7.860270238E1,6.505321711E-2,1.191348061E-1,2.374020070E-1
7.861271238E1,6.374108046E-2,1.399953514E-1,2.643217444E-1
7.862269137E1,5.224318802E-2,1.639663428E-1,2.753140628E-1
7.863270137E1,6.070245057E-2,1.871909797E-1,2.756690681E-1
7.864271038E1,7.159981132E-2,1.947528720E-1,2.681655586E-1
7.865269038E1,8.551669121E-2,1.705399454E-1,2.613028586E-1
7.866269938E1,1.165918186E-1,1.292453855E-1,2.562404871E-1
7.867267937E1,1.846771240E-1,9.694443643E-2,2.463961095E-1
7.868268838E1,2.655977905E-1,8.806397766E-2,2.418468893E-1
7.869269838E1,3.532067239E-1,1.080768332E-1,2.405555248E-1
7.870267738E1,4.217873216E-1,1.402766705E-1,2.335439324E-1
7.871268738E1,4.566046894E-1,1.816520691E-1,2.169769406E-1
7.872269738E1,4.310815930E-1,2.385371327E-1,1.753123552E-1
7.873267638E1,3.423536122E-1,3.120576739E-1,1.172740906E-1
7.874268638E1,2.194603980E-1,3.847627640E-1,6.306657195E-2
7.875266538E1,1.327971369E-1,4.283685684E-1,2.080087736E-2
7.876267538E1,9.805671871E-2,4.526770711E-1,-4.545571283E-3
7.877268538E1,1.289693713E-1,4.766071737E-1,-1.664750651E-2
7.878266438E1,1.981511563E-1,5.109081864E-1,-1.703764312E-2
7.879267437E1,2.789005935E-1,5.604294538E-1,-5.148760043E-3
7.880268437E1,3.369923830E-1,6.317721605E-1,6.086308043E-3
7.881266338E1,3.493313491E-1,6.828494668E-1,1.092314161E-2
7.882267338E1,3.065534830E-1,7.239810228E-1,1.020328049E-2
7.883265238E1,2.297343314E-1,7.048965693E-1,-8.914221078E-3
7.884266237E1,7.647482306E-2,6.128051281E-1,-4.307802394E-2
7.885267138E1,-1.436239928E-1,4.462787509E-1,-7.827409357E-2
7.886265138E1,-3.916143179E-1,2.398381233E-1,-1.103009880E-1
7.887266038E1,-5.877885818E-1,7.729901373E-2,-1.146981344E-1
7.888267038E1,-6.880155802E-1,-5.336135626E-2,-8.632674068E-2
7.889264938E1,-6.201251745E-1,-1.597610265E-1,-1.748322695E-2
7.890265938E1,-3.584097624E-1,-2.404179722E-1,5.561785772E-2
7.891263838E1,5.346886069E-2,-2.123666406E-1,1.421327740E-1
7.892264838E1,4.923672080E-1,-1.429000497E-2,2.440096289E-1
7.893265838E1,8.207828999E-1,3.117650747E-1,3.537662327E-1
7.894263738E1,9.738405347E-1,5.698660612E-1,4.422282279E-1
7.895264738E1,9.744650126E-1,7.719744444E-1,4.986262321E-1
7.896265737E1,8.592045307E-1,9.244665504E-1,5.445793271E-1
7.897263638E1,6.268160343E-1,9.906431437E-1,5.736166239E-1
7.898264638E1,3.159248233E-1,9.250716567E-1,5.792480707E-1
7.899262538E1,-2.800149843E-3,7.139069438E-1,5.637588501E-1
7.900263537E1,-2.379769236E-1,3.749296963E-1,5.392194390E-1
7.901264438E1,-3.138873875E-1,2.417195961E-2,5.184845924E-1
7.902262438E1,-2.758134007E-1,-2.611497641E-1,5.105363727E-1
7.903263337E1,-1.555791348E-1,-4.547266364E-1,5.028198361E-1
7.904261338E1,-2.194418572E-2,-4.993686378E-1,5.033496022E-1
7.905262337E1,4.541807622E-2,-4.082261920E-1,5.151697993E-1
7.906263238E1,5.914562568E-2,-2.294379175E-1,5.364976525E-1
7.907261238E1,4.182309285E-2,-3.355069831E-2,5.576812029E-1
7.908262138E1,1.870559528E-2,1.324295253E-1,5.659824014E-1
7.909263138E1,-6.397627294E-3,2.575509548E-1,5.678706169E-1
7.910261038E1,-2.813352458E-2,3.608830571E-1,5.662012696E-1
7.911262038E1,-3.459675238E-2,4.093890786E-1,5.639846921E-1
7.912259937E1,-7.508086041E-3,4.076750875E-1,5.551102757E-1
7.913260938E1,4.491917044E-2,3.799353540E-1,5.447886586E-1
7.914261938E1,1.009046137E-1,3.291320801E-1,5.351602435E-1
7.915259838E1,1.431972086E-1,2.600214481E-1,5.224503279E-1
7.916260838E1,1.979164481E-1,1.755952835E-1,4.984696209E-1
7.917261837E1,2.461694479E-1,1.122653037E-1,4.643731713E-1
7.918259738E1,2.615608573E-1,7.575425506E-2,4.119163454E-1
7.919260738E1,2.164266407E-1,5.887141079E-2,3.526247740E-1
7.920258638E1,1.234772727E-1,6.234071031E-2,2.913395762E-1
7.921259638E1,1.303464919E-2,1.029997244E-1,2.338874638E-1
7.922260538E1,-1.055371463E-1,1.433221698E-1,1.894984692E-1
7.923258538E1,-2.088297158E-1,1.324924231E-1,1.541388780E-1
7.924259437E1,-2.532206476E-1,7.070614398E-2,1.226880029E-1
7.925260438E1,-2.332168519E-1,-1.593687199E-2,9.652857482E-2
7.926258338E1,-1.588966548E-1,-1.053461730E-1,8.292865753E-2
7.927259338E1,-6.535232067E-2,-1.759460270E-1,7.577300817E-2
7.928257237E1,2.479635924E-2,-2.142269015E-1,6.911480427E-2
7.929258238E1,9.803728759E-2,-2.100489438E-1,5.474891141E-2
7.930259238E1,1.349060088E-1,-1.657298505E-1,3.588659316E-2
7.931257138E1,1.202572882E-1,-1.126144454E-1,1.392376889E-2
7.932258138E1,6.616149843E-2,-6.209750101E-2,-1.132860780E-2
7.933259138E1,-1.074286923E-2,-4.063375294E-2,-3.776687384E-2
7.934257038E1,-7.969499379E-2,-5.338707566E-2,-6.662068516E-2
7.935258038E1,-1.223239452E-1,-9.910316020E-2,-1.020931974E-1
7.936255938E1,-1.420945078E-1,-1.377003789E-1,-1.338364035E-1
7.937256938E1,-1.513793468E-1,-1.660206914E-1,-1.533488631E-1
7.938257938E1,-1.706089824E-1,-2.021520883E-1,-1.686707288E-1
7.939255838E1,-1.956520230E-1,-2.569370270E-1,-1.786866039E-1
7.940256838E1,-2.379349619E-1,-3.190270066E-1,-1.776776910E-1
7.941254738E1,-2.892330289E-1,-3.943590522E-1,-1.775972694E-1
7.942255738E1,-3.461645544E-1,-4.418751895E-1,-1.764065027E-1
7.943256638E1,-4.004067481E-1,-4.628350735E-1,-1.702420861E-1
7.944254638E1,-4.456066787E-1,-4.639690220E-1,-1.593489498E-1
7.945255537E1,-4.619808495E-1,-4.412650466E-1,-1.401147991E-1
7.946256538E1,-4.477600753E-1,-4.058781266E-1,-1.210540161E-1
7.947254438E1,-4.044884741E-1,-3.620715439E-1,-1.247747242E-1
7.948255438E1,-3.843198121E-1,-3.161627352E-1,-1.486853659E-1
7.949249738E1,-4.370115101E-1,-3.001307845E-1,-1.697059572E-1
7.950250738E1,-5.367280245E-1,-3.195942640E-1,-1.772297472E-1
7.951251737E1,-6.190196872E-1,-3.381530046E-1,-1.677957624E-1
7.952249638E1,-6.307364702E-1,-3.353156447E-1,-1.477101892E-1
7.953250638E1,-5.581874251E-1,-3.560693860E-1,-1.213693842E-1
7.954251638E1,-4.100778997E-1,-3.913701475E-1,-9.546297044E-2
7.955249537E1,-2.091439962E-1,-4.253350496E-1,-6.770883501E-2
7.956250538E1,1.375243440E-2,-4.105410874E-1,-4.299763963E-2
7.957248438E1,2.388587892E-1,-3.488816917E-1,-9.120101109E-3
7.958249438E1,4.215465188E-1,-2.739251852E-1,2.403471805E-2
7.959250338E1,5.355468988E-1,-2.239701301E-1,4.191278294E-2
7.960248337E1,5.706229210E-1,-1.976378262E-1,3.941342607E-2
7.961249338E1,5.322395563E-1,-2.102175355E-1,2.848756732E-3
7.962250238E1,4.288847446E-1,-2.805320323E-1,-6.213322654E-2
7.963248238E1,2.845211923E-1,-3.775898516E-1,-1.576006263E-1
7.964249138E1,1.410822868E-1,-4.829702079E-1,-2.746697068E-1
7.965247138E1,4.774248600E-2,-5.585642457E-1,-3.915409446E-1
7.966248038E1,3.790524788E-4,-6.093934774E-1,-4.986916184E-1
7.967249038E1,-1.509231515E-2,-6.504234672E-1,-5.804911256E-1
7.968246938E1,2.996549010E-3,-6.506536007E-1,-6.353133917E-1
7.969247938E1,5.809202045E-2,-5.837483406E-1,-6.769143939E-1
7.970248938E1,1.417350322E-1,-4.112249017E-1,-7.034109235E-1
7.971246838E1,2.181587070E-1,-1.653056741E-1,-7.160326838E-1
7.972247837E1,2.291381359E-1,6.998661906E-2,-7.327613235E-1
7.973245738E1,1.599801034E-1,2.111948729E-1,-7.584728599E-1
7.974246738E1,6.513994187E-2,2.752796113E-1,-7.948960662E-1
7.975247738E1,-5.260107294E-2,2.839415371E-1,-8.358653784E-1
7.976245637E1,-1.624839008E-1,2.483654469E-1,-8.656224608E-1
7.977246637E1,-2.404250503E-1,1.821225137E-1,-8.732436299E-1
7.978244538E1,-2.714278102E-1,1.098593101E-1,-8.628824949E-1
7.979245538E1,-2.574627101E-1,6.418849528E-2,-8.261955380E-1
7.980246438E1,-1.891532689E-1,3.401935101E-2,-7.669590712E-1
7.981244437E1,-1.017155722E-1,2.770872600E-2,-7.127813101E-1
7.982245338E1,-2.262826264E-2,4.361469671E-2,-6.672883034E-1
7.983246338E1,2.048112452E-2,7.542402297E-2,-6.297699809E-1
7.984244238E1,2.120868862E-2,1.134901792E-1,-5.921976566E-1
7.985245238E1,-1.571603864E-2,1.387228370E-1,-5.584719181E-1
7.986243138E1,-7.063698769E-2,1.496736705E-1,-5.280362368E-1
7.987244138E1,-1.346998662E-1,1.513123065E-1,-5.010216832E-1
7.988245138E1,-1.905972660E-1,1.424034685E-1,-4.769205153E-1
7.989243038E1,-2.289728820E-1,1.187277064E-1,-4.511967599E-1
7.990244038E1,-2.327109575E-1,8.484986424E-2,-4.208852351E-1
7.991245038E1,-1.848440915E-1,1.894835010E-2,-3.878511190E-1
7.992242938E1,-1.175361127E-1,-5.233272910E-2,-3.578570485E-1
7.993243937E1,-2.649142034E-2,-1.143654734E-1,-3.280935585E-1
7.994241838E1,7.708480954E-2,-1.590113491E-1,-2.974559367E-1
7.995242838E1,1.666525155E-1,-1.723527163E-1,-2.695201933E-1
7.996243838E1,2.008826882E-1,-1.372686327E-1,-2.358175963E-1
7.997241738E1,1.839883924E-1,-5.781294405E-2,-1.998188496E-1
7.998242737E1,1.393684000E-1,3.760408983E-2,-1.563598067E-1
7.999243638E1,8.738961816E-2,1.263941526E-1,-1.053605527E-1
8.000241638E1,5.454269052E-2,1.855486631E-1,-5.683589727E-2
8.001242538E1,3.588804603E-2,2.212273031E-1,-1.748023555E-2
8.002240537E1,1.978228241E-2,2.072492838E-1,9.384927340E-3
8.003241438E1,-1.236793026E-2,1.660440564E-1,3.462077305E-2
8.004242438E1,-5.474194139E-2,9.359799325E-2,5.824029818E-2
8.005240338E1,-8.422765881E-2,-6.531003863E-3,7.128552347E-2
8.006241338E1,-8.418568969E-2,-9.913769364E-2,8.783099055E-2
8.007242338E1,-3.988294676E-2,-1.469337046E-1,1.103235185E-1
8.008240238E1,5.634957924E-2,-1.173380017E-1,1.389274597E-1
8.009241238E1,1.942256838E-1,2.310246602E-2,1.775382310E-1
8.010239138E1,3.461752236E-1,2.276253700E-1,2.245424986E-1
8.011240138E1,4.586447775E-1,4.491761327E-1,2.721014917E-1
8.012241138E1,5.033308864E-1,6.608194709E-1,3.237940073E-1
8.013239038E1,4.834828675E-1,8.583237529E-1,3.728132248E-1
8.014240037E1,3.765363693E-1,1.007275820E0,4.181034267E-1
8.015237938E1,1.628014445E-1,1.055485845E0,4.566138089E-1
8.016238938E1,-1.065087020E-1,9.123837948E-1,4.819763899E-1
8.017239938E1,-3.426836729E-1,6.338299513E-1,4.700694084E-1
8.018237838E1,-4.677861631E-1,3.612116277E-1,4.547190368E-1
8.019238837E1,-5.051910877E-1,1.716283858E-1,4.628744423E-1
8.020239738E1,-4.746901095E-1,4.617153481E-2,4.939774275E-1
8.021237738E1,-3.695887327E-1,-2.517481521E-2,5.491120219E-1
8.022238638E1,-2.003397048E-1,-2.886817232E-2,6.140649319E-1
8.023236637E1,1.410176139E-2,6.755077839E-2,6.807268262E-1
8.024237538E1,1.973502487E-1,2.675524950E-1,7.458522916E-1
8.025238538E1,2.945050001E-1,4.845843911E-1,7.945919037E-1
8.026236437E1,3.129621446E-1,6.377835870E-1,8.192724586E-1
8.027237438E1,2.744922638E-1,6.987808943E-1,8.220897913E-1
8.028238438E1,2.004811019E-1,6.860094070E-1,8.195824027E-1
8.029236338E1,9.211654961E-2,5.919069052E-1,8.161634803E-1
8.030237338E1,-3.012777306E-2,4.138595760E-1,8.149025440E-1
8.031235238E1,-1.415461898E-1,1.646428108E-1,8.152236938E-1
8.032236238E1,-2.104079425E-1,-1.044418514E-1,8.187733889E-1
8.033237238E1,-2.001678199E-1,-3.068652749E-1,8.259506226E-1
8.034235138E1,-1.434430331E-1,-4.324895144E-1,8.363140225E-1
8.035236138E1,-6.746996939E-2,-4.523036778E-1,8.343105316E-1
8.036237038E1,2.394709270E-3,-3.729451597E-1,8.298462629E-1
8.037235038E1,2.109009959E-2,-2.337121516E-1,8.317679763E-1
8.038235937E1,1.538891904E-2,-8.475751430E-2,8.290541768E-1
8.039233938E1,3.763420973E-3,5.602144450E-2,8.268248439E-1
8.040234838E1,-1.085721515E-2,1.830715984E-1,8.250551820E-1
8.041235838E1,-1.166575029E-2,2.780628204E-1,8.339632154E-1
8.042233737E1,1.696974784E-2,3.161977530E-1,8.386235237E-1
8.043234738E1,7.862831652E-2,3.199871480E-1,8.398270011E-1
8.044235738E1,1.603764296E-1,2.942197323E-1,8.380003572E-1
8.045233638E1,2.430694550E-1,2.458484918E-1,8.412626982E-1
8.046234638E1,3.146955371E-1,1.633940041E-1,8.432377577E-1
8.047232537E1,3.565241992E-1,7.013037056E-2,8.293821216E-1
8.048233538E1,3.549332023E-1,-1.509545557E-2,7.989871502E-1
8.049230650E1,3.319887221E-1,-9.105307609E-2,7.520127296E-1
8.050228550E1,3.072029948E-1,-1.158554778E-1,6.936408281E-1
8.051229550E1,2.606298923E-1,-9.285402298E-2,6.241027713E-1
8.052227450E1,1.784912050E-1,-4.071725905E-2,5.520189404E-1
8.053228450E1,6.756176054E-2,1.044606045E-2,4.857586622E-1
8.054229450E1,-6.118124723E-2,4.804965854E-2,4.352337122E-1
8.055227350E1,-1.792825907E-1,6.783214957E-2,3.957576752E-1
8.056228350E1,-2.789284885E-1,5.649480969E-2,3.661718369E-1
8.057229250E1,-3.264624476E-1,-8.341180161E-3,3.235516548E-1
8.058227250E1,-3.205295205E-1,-8.522348106E-2,2.775324881E-1
8.059228150E1,-2.722876966E-1,-1.549130678E-1,2.427965999E-1
8.060226150E1,-1.872896254E-1,-1.950691044E-1,2.238353789E-1
8.061227050E1,-9.586357325E-2,-2.092919797E-1,2.154496163E-1
8.062228050E1,-2.556961961E-2,-2.273276746E-1,2.076062560E-1
8.063225950E1,-2.047818899E-2,-2.382296026E-1,1.954907328E-1
8.064226950E1,-7.246541232E-2,-2.613365948E-1,1.738053560E-1
8.065227950E1,-1.643868089E-1,-2.589746416E-1,1.482328773E-1
8.066225850E1,-2.490902543E-1,-2.473672479E-1,1.033699960E-1
8.067226850E1,-3.129054606E-1,-2.299933285E-1,4.521800578E-2
8.068224750E1,-3.536252975E-1,-1.925352216E-1,-8.260087110E-3
8.069225750E1,-4.014804363E-1,-1.537236422E-1,-5.362144113E-2
8.070226750E1,-4.448674917E-1,-1.338807791E-1,-7.558511943E-2
8.071224650E1,-4.645293653E-1,-1.119949222E-1,-6.926463544E-2
8.072225650E1,-4.258899689E-1,-8.553435653E-2,-3.844489530E-2
8.073226650E1,-3.162952960E-1,-6.461922079E-2,6.500473246E-3
8.074224550E1,-1.663596034E-1,-5.189131945E-2,4.846336320E-2
8.075225550E1,-2.035924792E-2,-6.028320640E-2,7.457566261E-2
8.076223450E1,6.099991128E-2,-7.278881967E-2,9.466630965E-2
8.077224450E1,3.044600040E-2,-7.056774199E-2,1.136882082E-1
8.078225350E1,-1.133474484E-1,-8.844503760E-2,1.279787123E-1
8.079223350E1,-3.439609706E-1,-1.295807511E-1,1.302170902E-1
8.080224250E1,-5.932783484E-1,-2.023830414E-1,9.406150877E-2
8.081225250E1,-7.936457992E-1,-2.329611778E-1,4.470514506E-2
8.082223150E1,-9.079207182E-1,-2.289841622E-1,2.222611010E-2
8.083224150E1,-9.451363087E-1,-2.937264144E-1,4.000191391E-2
8.084222050E1,-8.628304601E-1,-4.240420759E-1,7.967296988E-2
8.085223050E1,-6.196596026E-1,-5.308755636E-1,1.441310644E-1
8.086224050E1,-2.405984700E-1,-5.333825946E-1,2.285343856E-1
8.087221950E1,1.851967871E-1,-4.184757471E-1,3.061090708E-1
8.088222950E1,5.366796851E-1,-2.328525037E-1,3.567069173E-1
8.089223950E1,7.289330363E-1,-6.636817753E-2,3.667670190E-1
8.090221850E1,7.803192139E-1,7.570945472E-2,3.500010669E-1
8.091222850E1,7.155910730E-1,1.566692889E-1,3.136569262E-1
8.092220750E1,5.805084705E-1,2.050378025E-1,2.601713240E-1
8.093221750E1,4.447817802E-1,1.886028945E-1,1.921451539E-1
8.094222650E1,3.523203135E-1,1.164255142E-1,1.040027887E-1
8.095220650E1,3.445167243E-1,7.604231127E-3,9.001039434E-4
8.096221550E1,4.055616856E-1,-8.982539177E-2,-9.384619445E-2
8.097219550E1,4.884781539E-1,-1.398627311E-1,-1.666745991E-1
8.098220450E1,5.447720289E-1,-1.426839530E-1,-2.174820453E-1
8.099221450E1,5.505729318E-1,-8.361929655E-2,-2.490996271E-1
8.100219350E1,5.165073276E-1,1.135552954E-2,-2.755751908E-1
8.101220350E1,4.388745725E-1,1.150403768E-1,-3.071440458E-1
8.102221350E1,3.302029967E-1,2.149343789E-1,-3.429251909E-1
8.103219250E1,2.058216631E-1,2.725366652E-1,-3.695349693E-1
8.104220250E1,7.750602067E-2,2.624450326E-1,-3.880597651E-1
8.105218150E1,-3.647913411E-2,2.247929871E-1,-4.034477770E-1
8.106219150E1,-1.021178886E-1,1.643746048E-1,-3.988973796E-1
8.107220150E1,-1.084484905E-1,1.307836175E-1,-3.833330870E-1
8.108218050E1,-7.504659146E-2,1.350718439E-1,-3.519940674E-1
8.109219050E1,-1.614979282E-2,1.573982835E-1,-3.039316833E-1
8.110220050E1,5.387157202E-2,1.997121572E-1,-2.434627712E-1
8.111217950E1,1.228301302E-1,2.394800782E-1,-1.752919704E-1
8.112218950E1,1.757893562E-1,2.538596094E-1,-1.076971814E-1
8.113216850E1,2.108402848E-1,2.580130696E-1,-5.096732080E-2
8.114217850E1,2.084550858E-1,2.693341374E-1,1.279140264E-2
8.115218750E1,1.510344148E-1,2.450477183E-1,7.574613392E-2
8.116216750E1,6.378490478E-2,2.083502412E-1,1.118464023E-1
8.117217650E1,-1.461909339E-2,1.580196917E-1,1.272394657E-1
8.118218650E1,-6.332287192E-2,8.358439803E-2,1.244931743E-1
8.119216550E1,-8.341189474E-2,-9.760731831E-3,1.017939821E-1
8.120217550E1,-8.506790549E-2,-1.143079475E-1,7.098998129E-2
8.121215450E1,-7.963665575E-2,-1.879773587E-1,5.066367611E-2
8.122216450E1,-6.178628653E-2,-2.270094454E-1,4.572138190E-2
8.123217450E1,-3.532139212E-2,-2.257686853E-1,4.663804173E-2
8.124215350E1,-1.591748744E-2,-1.817236692E-1,4.383235425E-2
8.125216350E1,-4.849123769E-3,-1.113991737E-1,2.891146205E-2
8.126217350E1,2.949565183E-3,-2.267017029E-2,1.422577165E-2
8.127215250E1,2.439836506E-3,7.143662125E-2,3.301750869E-3
8.128216250E1,-1.446561143E-2,1.379356384E-1,-4.068005364E-3
8.129214150E1,-4.473509640E-2,1.651004106E-1,-1.276162826E-2
8.130215150E1,-8.849740773E-2,1.461055875E-1,-2.366831340E-2
8.131216150E1,-1.490393132E-1,7.786741853E-2,-3.037787974E-2
8.132214050E1,-2.157369107E-1,-5.947884172E-3,-4.627563804E-2
8.133215050E1,-2.644133568E-1,-6.441838294E-2,-6.350096315E-2
8.134212950E1,-3.082923293E-1,-9.612420201E-2,-5.814851448E-2
8.135213950E1,-3.326642513E-1,-1.237590238E-1,-4.199244827E-2
8.136214850E1,-3.238233626E-1,-1.066827178E-1,-2.106967941E-2
8.137212850E1,-2.837843299E-1,-8.264237642E-2,1.582761854E-2
8.138213750E1,-2.148194611E-1,-2.212845720E-2,6.504760683E-2
8.139214750E1,-1.251207441E-1,8.961671591E-2,1.109304130E-1
8.140212650E1,-1.586066559E-2,2.543419600E-1,1.468903273E-1
8.141213650E1,1.135710925E-1,4.285225272E-1,1.800336391E-1
8.142211550E1,2.256668359E-1,5.825871229E-1,2.070785910E-1
8.143212550E1,2.994608879E-1,6.994231939E-1,2.311508954E-1
8.144213550E1,3.164436221E-1,7.662903070E-1,2.471424043E-1
8.145211450E1,3.003687859E-1,7.614470720E-1,2.380192131E-1
8.146212450E1,2.570371330E-1,7.073920965E-1,2.118123174E-1
8.147213450E1,1.786251515E-1,5.812637210E-1,1.707562208E-1
8.148211350E1,6.333884597E-2,3.823192418E-1,1.347862631E-1
8.149208363E1,-5.324156582E-2,1.961139590E-1,1.089109927E-1
8.150206263E1,-1.439940780E-1,4.922958463E-2,8.434280753E-2
8.151207263E1,-1.914247125E-1,-7.658879459E-2,5.966888741E-2
8.152208163E1,-1.795164198E-1,-1.491512954E-1,4.470617324E-2
8.153206163E1,-1.328146905E-1,-1.411279887E-1,4.739197344E-2
8.154207063E1,-3.531038761E-2,-7.630259544E-2,5.796441063E-2
8.155208062E1,1.245660931E-1,1.182676852E-1,7.264162600E-2
8.156206063E1,2.773444653E-1,3.852658272E-1,1.011302546E-1
8.157206963E1,3.801968098E-1,6.083663106E-1,1.388547271E-1
8.158204963E1,4.180724621E-1,7.384023070E-1,1.712866873E-1
8.159205862E1,4.115330875E-1,7.579603195E-1,2.009934485E-1
8.160206862E1,3.884939253E-1,7.131332159E-1,2.173708677E-1
8.161204763E1,3.555831015E-1,6.278649569E-1,2.289199233E-1
8.162205763E1,3.078980744E-1,4.868823290E-1,2.504521608E-1
8.163206763E1,2.468839884E-1,3.089634478E-1,2.675344646E-1
8.164204662E1,1.941134483E-1,1.314569712E-1,2.899269462E-1
8.165205663E1,1.522781104E-1,-2.633692324E-2,3.131521046E-1
8.166203563E1,1.069967300E-1,-1.393525004E-1,3.402326703E-1
8.167204563E1,6.763546914E-2,-2.059848011E-1,3.664017022E-1
8.168205563E1,2.599824220E-2,-2.248489261E-1,3.771589100E-1
8.169203463E1,-1.677452028E-2,-2.051604390E-1,3.838588893E-1
8.170204463E1,-7.353378832E-2,-1.560885608E-1,3.918241858E-1
8.171202363E1,-1.428244561E-1,-9.741432965E-2,4.085685611E-1
8.172203363E1,-2.079169005E-1,-6.790597737E-2,4.267664552E-1
8.173204263E1,-2.620616257E-1,-7.642675936E-2,4.438383877E-1
8.174202263E1,-2.583812475E-1,-1.177967489E-1,4.569666684E-1
8.175203163E1,-2.182167619E-1,-1.499818414E-1,4.685335755E-1
8.176204162E1,-1.354539692E-1,-1.822154075E-1,4.718140662E-1
8.177202063E1,-2.141688019E-2,-1.850274503E-1,4.665111899E-1
8.178203063E1,1.122465134E-1,-1.448478699E-1,4.644272327E-1
8.179200963E1,2.531133592E-1,-6.121794879E-2,4.595246017E-1
8.180201962E1,3.725762665E-1,1.119094621E-2,4.459134936E-1
8.181202962E1,4.367768168E-1,6.462220848E-2,4.202741683E-1
8.182200863E1,4.484182596E-1,1.159217358E-1,3.869676292E-1
8.183201863E1,4.019197226E-1,1.491438746E-1,3.382006288E-1
8.184202863E1,3.141239583E-1,1.835407913E-1,2.879129946E-1
8.185200762E1,2.054462135E-1,2.011304349E-1,2.412296236E-1
8.186201763E1,9.405314177E-2,1.768542826E-1,1.919465065E-1
8.187199663E1,1.450878195E-2,9.996375442E-2,1.308152378E-1
8.188200663E1,-4.333801568E-3,-7.538298145E-3,7.623104006E-2
8.189201663E1,3.155628592E-2,-1.110353917E-1,4.152925313E-2
8.190199562E1,8.985060453E-2,-2.022155821E-1,2.650445513E-2
